D_1,D_2
0.945730868725059,0.239888660684308
0.807981779442444,-0.478557346549899
0.596314538998924,0.635438623659255
0.82028104482372,-0.420939654812513
0.454182137077793,-0.0458879701919652
0.422954068465733,-0.00767827366560886
0.286414664359927,0.85450259489289
0.455447073993377,-0.109963100092652
0.910505357792824,0.262023824452075
0.147826164244291,-0.430722538385266
0.155590979191891,0.39769353819507
0.0779360936693531,-0.975366153230725
0.251067906789082,0.311810962455949
0.359889565321199,0.805106611522967
0.179217412531267,-0.91649773952916
0.44907695949559,0.0935834844958199
0.645680929349537,-0.588003815057699
0.431097406578837,-0.748533270753429
0.955590171477111,-0.000820560984971675
0.85328224127343,0.364501397710003
0.72046084192263,-0.509830469456887
0.310907655620483,-0.29503101067091
0.245053483886566,0.320520550429098
0.735153899365804,0.532110404175059
0.836900087479631,0.435892570952985
0.78568090234899,-0.412687164494079
1.01489272887954,-0.0295780598416154
0.568058620001268,0.650736865840238
0.617224131834465,0.599533613918297
0.930649028443805,0.19586619444705
0.951937921837704,-0.18146956699822
0.0731685445184814,0.958978371436749
0.448095824996104,-0.0414776105822714
0.346902404602362,-0.229260990055542
1.0331303275397,-0.0697533277161512
0.927634022622146,0.25465543800294
0.32508980397637,0.801874902922575
0.422643750358184,-0.0752771284257689
0.564685765710059,0.693276067772229
0.565290094091031,0.673901004048904
0.581223252042542,0.621955661663078
0.992656436075112,0.0619438125707021
1.01357063242479,-0.149388365677775
0.403252542773719,-0.10842847851948
0.824258254828893,0.436902398722476
0.724504955886912,0.533035354318359
0.802938004906278,0.471216629977193
0.948344271242142,0.13029081398666
0.913123362576393,0.277809070732085
0.299608217041738,0.27307681220617
0.36690158616956,-0.803284865418026
0.742133098542791,-0.57967471394173
0.445843545263306,0.0999513938645984
0.717513565882137,0.485580699852985
0.239907389784168,-0.817253298578366
0.836046017594925,-0.414322834871797
0.266564147300123,-0.331527144637362
0.821278584283846,-0.407776468414362
0.197941155576195,-0.874174981960114
0.950337018639953,0.225510942461169
1.02250494033084,0.0212742677812648
0.764296945687086,0.541438937625118
0.448269084266665,-0.127497863353107
