D_1,D_2
0.387639009484143,-0.118237620769545
0.437665129363878,0.120259787543696
0.412978683859909,0.0486187405601789
0.479875029489245,0.022849048485213
0.458177133848531,-0.0287120229673473
0.468071174127267,-0.0273182192943709
0.432553505338184,0.0673819752240232
0.424457468559089,0.128254199254121
0.49295846452382,-0.0246671830660407
0.377228726832375,0.0475301320069875
0.389514425648772,0.075785396362329
0.462279753528325,-0.0095998588801635
0.389993549761423,0.142062283317629
0.425172336632696,0.0892670541272257
0.312117915792811,0.215609041918193
0.398454324523937,0.110455063388311
0.386380305454349,0.160459104127368
0.410973189465588,0.0928785915939277
0.390848816369072,0.128756811218164
0.412451607984274,0.111563857504272
0.342016723387441,0.199628764064877
0.360112679877027,0.255091975217481
0.362330576397765,0.17031791190798
0.39705839677189,0.231818769578107
0.362886943389086,0.19478187597371
0.295898693664941,0.235105385665171
0.251664443031414,0.299812527041118
0.346948548271225,0.256014140818082
0.395018513192464,0.208157830146162
0.351617263391838,0.227144838055613
0.31119068423789,0.271506284797797
0.311720243906043,0.280416585997685
0.274429476522119,0.256709239613003
0.228984334307819,0.319033206679309
0.101217226003065,0.383326423778632
0.234988650520689,0.317441535628081
0.260979760024991,0.329771497466843
0.356396282192095,0.239923904698186
0.312200448965666,0.321274344761963
0.274597958653174,0.300336370797242
0.125113224895663,0.360688267450818
0.154105038856455,0.416279317505893
0.0350051339547843,0.47616346376953
0.113628403185145,0.414155786651511
0.130607788267556,0.413990190655719
0.0205754005403981,0.474507959441199
0.122995438489326,0.405984741329069
0.00180082378817563,0.495423048906588
